Date,Track,Artist,Link
140208,LafzBaaz - Ghomar [Prod. dgkz],LafzBaaz,https://soundcloud.com/lafzbaaz/ghomar
140208,Bargasht,Sepehr Cnjim,https://soundcloud.com/cnjim/bargasht
140208,dood (prod. wtfnima),lil exot,https://soundcloud.com/lilexot/dood-prod-wtfnima
140208,Bardegi/Slavery (Prod. CURTES),Amirak,https://soundcloud.com/theamirak/bardegislavery-prod-curtes
140208,Hanoozam Arian Tk Ft (Amir sorni) prod by : (Eybeats),thetkarian,https://soundcloud.com/dad-var/hanoozam-arian-tk-ft-amir
140208,MOoMiaYi $ Arian Tk prod by :(Grimey Gary),thetkarian,https://soundcloud.com/dad-var/moomiayi-arian-tk-prod-by
140208,Faramoshet Kardam - Arian tk,thetkarian,https://soundcloud.com/dad-var/faramoshet-kardm-arian-tk
140208,Bahman-(Charisma) Ft Arian Tk Prod By : Grimey Gary,thetkarian,https://soundcloud.com/dad-var/bahman-charisam-ft-arian-tk
140208,Hotspot,021kid,https://soundcloud.com/021kid/hotspot
140208,ADAM BADE-(ARIAN TK ) PROD BY : Grimey Gary,thetkarian,https://soundcloud.com/dad-var/adam-bade-arian-tk
140208,Shoneham Safe E,Parsalip,https://soundcloud.com/parsalipofficial/shoneham-safe-e
140208,Cursed land (ft. Miras),Amirak,https://soundcloud.com/theamirak/cursed-land-ft-miras
140208,Darya,Parsalip,https://soundcloud.com/parsalipofficial/darya
140208,ZOLEIKHA X WARTAN,Eycin,https://soundcloud.com/ey-cin/zoleikha-x-wartan
140208,Epsilon,Arez,https://soundcloud.com/arezamir/epsilon
140208,Merhaba-Amir reghab.mp3,Amir Reghab,https://soundcloud.com/amirreghab/merhaba-amir-reghab-mp3
140208,Dast Be Dast,Shans,https://soundcloud.com/aghashans/dast-be-dast-final-tarr
140208,Kaveh - BadVibe [Prod. SarBeat X Arianradd],Sun Record,https://soundcloud.com/sun_record/kaveh-badvibe
140208,Potk [Prod. Mafogh],VEDA,https://soundcloud.com/vedaputinpush/potk-prod-mafogh
140208,Miss ( Ft. Steelth ),Amir Roul,https://soundcloud.com/user-702212891/amir-roul
140208,2020Shahi - Talabe,2020shahi,https://soundcloud.com/shahab-chego/2020shahi-talabe-wav
140208,PTSD [Prod by. Kydverse],Doub R,https://soundcloud.com/doub-r/ptsd
140208,09 - Shorou&#x27;e,Fahaam,https://soundcloud.com/fahhm/09-shoroue
140208,Birah,kaenprod,https://soundcloud.com/kaenproducer/birah
140208,10 - Mochale,Fahaam,https://soundcloud.com/fahhm/10-mochale
140208,GUiLT,Arash SiVA,https://soundcloud.com/arash-siva/guilt
140208,ASAP [Prod. by gdobeats],Phemanic,https://soundcloud.com/thephemanic/asap
140208,07 - Nemiad Yadam,Fahaam,https://soundcloud.com/fahhm/07-nemiad-yadam
140208,06 - Derakhshesh,Fahaam,https://soundcloud.com/fahhm/06-derakhshesh
140208,Sinazza x Kagan - Mask,Sinazza,https://soundcloud.com/sinazza/mask
140208,SADBOIEWAVE,Wavyboie,https://soundcloud.com/wavyboie/sadboiewave
140208,05 - Marde Koochak (skit),Fahaam,https://soundcloud.com/fahhm/05-marde-koochak-skit
140208,ignore,Amijey,https://soundcloud.com/ami-jeyy/ignore
140208,04 - Kheili Door Kheili Nazdik,Fahaam,https://soundcloud.com/fahhm/04-kheili-door-kheili-nazdik
140208,03 - She&#x27;re Beine Rahi,Fahaam,https://soundcloud.com/fahhm/03-shere-beine-rahi
140208,08 - Cheshmane Basteh,Fahaam,https://soundcloud.com/fahhm/08-cheshmane-basteh
140208,02 - Gharar,Fahaam,https://soundcloud.com/fahhm/02-gharar
140208,Get Rich Or Die (With TEKKO),Pidar,https://soundcloud.com/piidar/pidar-get-rich-or-die
140208,ABN - Rishe,omid ABN,https://soundcloud.com/user-544168231/abn-rishe
140208,North(prod Sico Beatz),Piltvn,https://soundcloud.com/piltvn/northprod-sico-beatz
140208,Unforgettable,Shadm3hr,https://soundcloud.com/shadm3hr/ufg
140208,Sunset,Shadm3hr,https://soundcloud.com/shadm3hr/sns
140208,FISHNET [ Lofi House Mix ],VIOL,https://soundcloud.com/violmusic/fishnet-lofi-house-mix
140208,Barga,Arc,https://soundcloud.com/arctunes/barga
140208,S!ren [Prod. EvilBeatz X SouthFace],Frazi Boi,https://soundcloud.com/fraziboi/sren-prod-evilbeatz-x-southface
140208,2023,Vahdani,https://soundcloud.com/vahdani/bistbistose
140208,Adernaline - 157bpm,prodbybobby_  ✪,https://soundcloud.com/bobby-prodby/adernaline-157bpm-abome3xprodbybobby-1
140208,DAMAGE,Mata,https://soundcloud.com/mata_trap/damage
140208,EP-beats-[prodbybobby],prodbybobby_  ✪,https://soundcloud.com/bobby-prodby/ep-beats-prodbybobby
140208,MBK,VINAK,https://soundcloud.com/elvinako/mbk
140208,Pidar x Tekko - Repsol,Pidar,https://soundcloud.com/piidar/pidar-repsol
140208,LORD,Vilks,https://soundcloud.com/vilkss/lord
140208,NEED,Enesaad,https://soundcloud.com/enesaad/need
140208,LELLALELLA [prod.Faraz],McFerdows,https://soundcloud.com/ferrdows/lellalella-prod-faraz
140208,Omgh,Kaboos,https://soundcloud.com/kaboosmusic/omgh
140208,Egey - parvanam raft (Official Audio),egey,https://soundcloud.com/egey-303058644/egey-parvanam-raft
140208,ABN - Avazi,omid ABN,https://soundcloud.com/user-544168231/abn-avazi
140208,Fed Up,Amir Ribar,https://soundcloud.com/realribar/fed-up
140208,01 - Forough,Fahaam,https://soundcloud.com/fahhm/01-forough
140208,kado,sh4b,https://soundcloud.com/sh4bb/kado
140208,VICIOUS (Prod. Jaimbo),Phemanic,https://soundcloud.com/thephemanic/vicious-prod-jaimbo
140208,TAKEOFF [Prod. NoTsH],Matin Fattahi,https://soundcloud.com/matinfattahi/takeoff
140208,Kam Harf (FT. Darab),Maslak021,https://soundcloud.com/ali-maslak/kam-harf
140208,Sinaei X Homi - Coco [Prod. Homi x Saintkeys x MacShooter],Sinaei,https://soundcloud.com/sinaeii/coco
140208,Always me,erfan kalbod,https://soundcloud.com/erfan-kalbod/always-me
140208,Zombia,qb,https://soundcloud.com/qbtunes/zombia
140208,DADA! [Sharqi X MazeMind],sharqi,https://soundcloud.com/sharqibaby/dada
140208,Red Light (Feat. Seyninpain),Qeyb,https://soundcloud.com/qeyb/red-light-feat-seyninpain
140208,IMI - Fereshteh (feat. Pori) [Remake Version],IMI,https://soundcloud.com/c5e0b63vgkzs/imi-fereshteh-feat-pori-remake
140208,Ghonch,30na Ghiam,https://soundcloud.com/30naghiam/ghonch
140208,Nahang - Lalaei ( with Viguen ),NAHANG,https://soundcloud.com/prodbynahang/nahang-lalaei-with-vigen
140208,iN milaH,PutaK,https://soundcloud.com/pooriaputak/in-milah
140208,Taze Doomada,Poori,https://soundcloud.com/godpoori/taze-doomada
140208,VALAHI (Ft Jopito),PELAK10,https://soundcloud.com/kasra-esrafilzadeh/valahi-ft-jopito
140208,B M H,Amirrebels,https://soundcloud.com/amirrebels/bmh
140208,ZAZA ft YUNGI.M,Shans,https://soundcloud.com/aghashans/zaza-ft-yungim
140208,Jadoogarane Mashregh,EXIT,https://soundcloud.com/ug21/jadoogarane-mashregh
140208,Kodom,EXIT,https://soundcloud.com/ug21/kodom
140208,Nushabe o 3Rahi ( Prod. Saeed Dehghan ),Farzad,https://soundcloud.com/oldferihiphop/ghadunmdfh-wav
140208,NECROPOLIS,rispoow,https://soundcloud.com/rispoow/necropolis
140208,Samare | ثمره (feat. UwantU),Erfan Fergal,https://soundcloud.com/erfanfergal/samare-feat-uwantu
140208,FREE Trap Beat 2023 - Instrumental Hip Hop,Mehdi Kaya,https://soundcloud.com/mehdikaya/free-trap-beat-2023-instrumental-hip-hop
140208,بیت سبک وانتونز - Guitar Type Beat 2023,Mehdi Kaya,https://soundcloud.com/mehdikaya/guitar-type-beat-2023
140208,Boof - Tk X Piri ( Remix by PIRI ),AQ PIRIAM | پیری,https://soundcloud.com/user-397716376/boof-tk-x-piri-remix-by-piri
140208,Age Majbor Besham,Farbod Vulture,https://soundcloud.com/farbod-vulture/age-majbor-besham-1
140208,Darki,Parhum,https://soundcloud.com/parhum/darki
140208,PARVAZ | پرواز - REZ &amp; BAHRAM &amp; TK &amp; QUF &amp; FADAEI &amp; SORENA ( REMIX BY PIRI ),AQ PIRIAM | پیری,https://soundcloud.com/user-397716376/parvaz-rez-bahram-tk-quf
140208,Gold Rush (Ft Jaban),Leadvibe,https://soundcloud.com/user-640849130-838663531/gold-rush-ft-jaban
140208,Sad Type Beat 2023 - FREE Dark Instrumental,Mehdi Kaya,https://soundcloud.com/mehdikaya/sad-type-beat-2023-free-dark-instrumental
140208,"Abi Ghermez [Prod. 13cvsh, Vkoddd, Farzad]",Sicatch,https://soundcloud.com/sicatch/abi-ghermez-prod-13vcsh-x-vkoddd-x-farzad
140208,[FREE] UK Drill Type Beat x NY Drill Type Beat &quot;Tarsoo&quot; | Drill Type Beat Instrumental 2023,Mehdi Kaya,https://soundcloud.com/mehdikaya/free-uk-drill-type-beat-x-ny-drill-type-beat-tarsoo-drill-type-beat-instrumental-2023
140208,Dream Freestyle,SEZ,https://soundcloud.com/sez-466650877/dream-freestyle
140208,Gangsta Trap Type Beat 2023,Mehdi Kaya,https://soundcloud.com/mehdikaya/gangsta-trap-type-beat-2023
140208,MidNight Rose instrumental,MazeMinD,https://soundcloud.com/mazemindd/midnight-rose
140208,بیت رپ غمگین سبک شایع - Sad Type Beat 2023 FREE,Mehdi Kaya,https://soundcloud.com/mehdikaya/sad-type-beat-2023-free
140208,MONO(freestyle),puryiax,https://soundcloud.com/puriya-barati/mono-freestayle
140208,Patient [Prod.Toxin],To0de,https://soundcloud.com/tode-mehrshad/patient-prod-toxin
140208,Eternal,dgkz,https://soundcloud.com/d-g-k-z/eternal-single
140208,Sick (Prod.Wolfie),TrapAmin,https://soundcloud.com/user-863469654-85671804/sick-prod-wolfie
140208,Mohem nis chi migan hame,XwhiskY,https://soundcloud.com/pinkyheadboy/mohem-nist-chi-migan-hame-1
140208,FREE Slap House Beat 2023 - Gangsta Rap Beat - Electro House,Mehdi Kaya,https://soundcloud.com/mehdikaya/free-slap-house-beat-2023-gangsta-rap-beat-electro-house
140208,PICHID [Prod. SVNTA],Matin Fattahi,https://soundcloud.com/matinfattahi/pichid
140208,Credit,Farzad MotlaQ,https://soundcloud.com/farzadmotlaq/credit
140208,METRO ft YUNGI.M,Shans,https://soundcloud.com/aghashans/metro-ft-yungim
140208,FEED ( MEHMET x AMIJEY ),MEHMET,https://soundcloud.com/mehmetsayi/feed-mehmet-x-amijey
140208,FEDERAL [ prod by spin ],ADVIN,https://soundcloud.com/advinshah/federal
140208,Tkhmam (Prod. By Rokiflame X Distortflame),GATvang,https://soundcloud.com/gatvang/tkhmam
140208,If You Go Away,NIGUN,https://soundcloud.com/nigun1/if-you-go-away-1
140208,Khalafam,B4s3a1i,https://soundcloud.com/b4s3a1i/khalafam
140208,Señorita,Matthewneen,https://soundcloud.com/matthewishere/senorita
140208,Sinazza X Kagan - Mask (Slowed&amp;Reverb),v1,https://soundcloud.com/prodby_vi/sinazza-mask-slowed-reverb
140208,Blueface,Ali Geramy,https://soundcloud.com/aligeramy/blueface
140208,Fuckin Opps,Aydinone,https://soundcloud.com/aydinone/fuckin-opps
140208,Saye [Prod. by GCCDKID &amp; Seyyed],GCCDKID,https://soundcloud.com/gccdkid/saye-prod-by-gccdkid-seyyed
140208,mikham az tarsam begam,Ali Saleck,https://soundcloud.com/madness-music-191066497/mikham-az-tarsam-begam
140208,Farm House [Dige],Dige,https://soundcloud.com/dige-hastam/farm-house-dige
140208,Bazi Vaghta,Majhool,https://soundcloud.com/officialmajhool/bazi-vaghta
140208,ToRoCheBeMan,Majhool,https://soundcloud.com/officialmajhool/torochebeman
140208,No More Bitch!,AryJi,https://soundcloud.com/aryji/nmb
140208,VELAM KUN,Alerzo,https://soundcloud.com/alerzo/velam-kun
140208,Naaji - &quot;Asociality&quot; instrumental,alifonix,https://soundcloud.com/ali-fonix/naaji-asociality-instrumenta
140208,Don&#x27;t try - Nafir,Nafir,https://soundcloud.com/nafirhiphop/dont-try-nafir-mp3
140208,kine [ prod daal × aria dark matter ],Mahyar 3zavar,https://soundcloud.com/sezavar/kine-prod-daal-x-aria-dark
140208,Afteri,alifonix,https://soundcloud.com/ali-fonix/afteri
140208,Compressor,RECH M,https://soundcloud.com/rechm/compressor
140208,Niko Craze x AK Fella - Ocean,Niko Craze,https://soundcloud.com/nikocraze/ocean
140208,Fame x DANI,LUCKY HESAM,https://soundcloud.com/lucky_hesam/fame-x-dani
140208,Lancome,Octave,https://soundcloud.com/octaveonthebeat/lancome
140208,Bache Famous,Octave,https://soundcloud.com/octaveonthebeat/bache-famous
140208,Hamechi Khob bod - Chvrsi &amp; Mors (Slowed&amp;Reverb),v1,https://soundcloud.com/prodby_vi/hamechi-khob-bod-chvrsi-mors
140208,XXX [Prod. Omiwdz],Ravan,https://soundcloud.com/theboyravan/xxx
140208,irani (prod.pezhvak),illchy⌖,https://soundcloud.com/illchy/irani
140208,Be root nayar - Vatentt (Slowed&amp;Reverb),v1,https://soundcloud.com/prodby_vi/be-root-nayar-vatentt
140208,Freak In Love (Prod by Abienty),akoreal,https://soundcloud.com/user-916619874/freak-in-love-prod-by-abienty
140208,Gonah (pord abienty1),akoreal,https://soundcloud.com/user-916619874/gonah-pord-abienty1
140208,9:00 AM,Mr.MP,https://soundcloud.com/mrmp_official/900-am
140208,1-Adat,Pejvakam,https://soundcloud.com/pejvakam/1-adat
140208,Retete [ prod by kasra &amp; leevel ],ADVIN,https://soundcloud.com/advinshah/retete
140208,A,THE AB7,https://soundcloud.com/theab7/a-1
140208,5-Rok (Feat Reval),Pejvakam,https://soundcloud.com/pejvakam/5-rok-feat-reval
140208,Sry not Sry,MVDMATTY,https://soundcloud.com/mvdmatty/sry-not-sry
140208,dark drill mix by liphter,LIPHTER,https://soundcloud.com/liphter/dark-drill-mix-by-liphter
140208,PMW,BARZAKH,https://soundcloud.com/originalbarzakh/pmw
140208,Madz (Ft Cized) - Hajikhan (Prod Ashkanmadz),Madz,https://soundcloud.com/madztunes/hajikhan-16-oct-1005-wav
140208,Cheshmak [Produced By ibeni],Bardia,https://soundcloud.com/bardiaebp1/cheshmak-produced-by-ibeni
140208,Yadam Nakon [Prod. by Fallah],Arshiaofficial,https://soundcloud.com/arshia-delsoz/yadam-nakon
140208,Gharibe,IloSin,https://soundcloud.com/ilosin/gharibe-1
140208,Suicidal (Prod.by MVHBD),MVHBD,https://soundcloud.com/beatomidi/suicidal
140208,Headache (Prod.by MVHBD),MVHBD,https://soundcloud.com/beatomidi/headache
140208,DUMB [Prod. NoTsH],Rowly,https://soundcloud.com/rowlyv/dumb-prod-notsh
140208,BITO,Mvshreghi,https://soundcloud.com/mvshreghi/bito
140208,Saalaar X so-G - FakeOnes[prod.Waytoolost],saalaar,https://soundcloud.com/saalaarr/saalaar-x-so-g-fakeones-prod
140208,chishodesh akhar,bijeym,https://soundcloud.com/fep0tm8lte3z/a_cheti_fa-wav
140208,Harbaresho - Behzad Leito - Cnjim (Slowed&amp;Reverb),v1,https://soundcloud.com/prodby_vi/harbaresho-behzad-leito-cnjim
140208,Fed Up - Amir Ribar (Slowed&amp;Reverb),v1,https://soundcloud.com/prodby_vi/fed-up-amir-ribar-slowed
140208,highway (prod. by. shvde ),illchy⌖,https://soundcloud.com/illchy/highway
140208,Medusa - Chvrsi &amp; Mamazi (Slowed&amp;Reverb),v1,https://soundcloud.com/prodby_vi/medusa-chvrsi-mamazi-slowed
140208,Hich|هیچ,Mr.MP,https://soundcloud.com/mrmp_official/hich
140208,Astronomia [Prod. KIYEH],Ravan,https://soundcloud.com/theboyravan/astronomia
140208,Naqal 1-nonstop(intro),naqal.official,https://soundcloud.com/user-842170820-201753183/1-naqal-nonstop-intro
140208,Tireh (Feat. Ezza),Pouria K,https://soundcloud.com/pouriak/tireh-feat-ezza
140208,Daryakenar [ Instrumental ],Ashkan Kagan,https://soundcloud.com/ashkankagan/daryakenar-instrumental
140208,MIDOONE$T,TARDAST,https://soundcloud.com/tardastsc/midoonet
140208,Rag,Nekoo,https://soundcloud.com/nekoogoate/rag
140208,Nigzed - Never Lie Never Die,Nigzed,https://soundcloud.com/nigzed/nigzed-never-lie-never-die
140208,DOODE [ Prod. Nura],Kid Roby,https://soundcloud.com/kidroby/doode-prod-nura
140208,COVIDSOMNIA,TARDAST,https://soundcloud.com/tardastsc/covidsomnia
140208,Tw!n Brother ( Ft. Sinazza &amp; Ashkan Kagan ),NIKRUN,https://soundcloud.com/nikrun/twin-brother
140208,MPL (Prod. Acti1ve x HosseinAmin),The Behdad,https://soundcloud.com/thebehdad/mpl
140208,aLean,Madi,https://soundcloud.com/mvdihere/alean
140208,INTRO,TARDAST,https://soundcloud.com/tardastsc/intro
140208,Beri Ya Bemooni,Nippyboyy,https://soundcloud.com/user-669288523/beri-ya-bemooni
140208,NIST KHOOB YADET?,TARDAST,https://soundcloud.com/tardastsc/nist-khoob-yadet
140208,CAME FROM NOTHING,TARDAST,https://soundcloud.com/tardastsc/came-from-nothing
140208,Dream (ft Pedram),Btah,https://soundcloud.com/benyamin-btah/dream-ft-pedram
140208,Yaser Binam - Yadegari,Yaser Binam,https://soundcloud.com/yaserbinam/yadegari
140208,UP NORTH SHI FT WHATFACE,TARDAST,https://soundcloud.com/tardastsc/up-north-shi-ft-whatface
140208,KAFE BAZI,TARDAST,https://soundcloud.com/tardastsc/kafe-bazi
140208,HEARTACHE,TARDAST,https://soundcloud.com/tardastsc/heartache
140208,TOXTETH FT RUGZ,TARDAST,https://soundcloud.com/tardastsc/toxteth-ft-rugz
140208,MENTAL W£ALTH,TARDAST,https://soundcloud.com/tardastsc/mental-walth
140208,Pouriaa - beraghs baam,Pouriaa,https://soundcloud.com/pouriaa021/pouriaa-beraghs-baam
140208,tigh germez noghteh,Noghteh,https://soundcloud.com/mosayeb_noghteh/tigh-germez-noghteh-mp3
140208,SKIT,TARDAST,https://soundcloud.com/tardastsc/skit
140208,Naqal 2-Miri az yadam,naqal.official,https://soundcloud.com/user-842170820-201753183/naqal-2-miri-az-yadam
140208,0220 [prod. Rasam],Kiara$h,https://soundcloud.com/dekiarash/022sefr
140208,Fazaei - Ashoob,AshoobHiphop,https://soundcloud.com/ashoob-hiphop/fazaei-ashoob
140208,REAL,NoMidiBeatz,https://soundcloud.com/nomidibeatz/real
140208,Hossein Ghadimi - Jaye ma beheshte,Ghadimiofficial,https://soundcloud.com/ghadimiofficial/hossein-ghadimi-jaye-ma
140208,Chikaret Kardam (x SIAWASH) [Prod. SIAWASH],HADIS,https://soundcloud.com/hadis-jupiter/chikaret-kardam-x-siawash-prod-siawash
140208,Noch Noch Noch,Mahan Mtg,https://soundcloud.com/mahan-motlagh/noch-noch-noch
140208,I feel that [Freestyle],Saali,https://soundcloud.com/user-120753069/i-feel-that
140208,Mashine Zaman,Mahan Mtg,https://soundcloud.com/mahan-motlagh/mashine-zaman
140208,Talafaat Freestyle,HADIS,https://soundcloud.com/hadis-jupiter/talafaat-freestyle
140208,Flesh,NASR,https://soundcloud.com/user-879362540/flesh
140208,Weak,NASR,https://soundcloud.com/user-879362540/weak
140208,Chera,HADIS,https://soundcloud.com/hadis-jupiter/chera
140208,Farda - Pooyan JC,Pooyan JC,https://soundcloud.com/jeyceez/farda-pooyan-jc
140208,Market Kosh,Mahan Mtg,https://soundcloud.com/mahan-motlagh/market-kosh
140208,KhaAk X The Behdad_Real,Hossein KhaAk,https://soundcloud.com/hosseinkhaak/khaak-x-the-behdad-real
140208,khaAk X jamaica68 _ 2168,Hossein KhaAk,https://soundcloud.com/hosseinkhaak/khaak-x-jamaica_2168
140208,sina monshi - NGFTM,sina monshi,https://soundcloud.com/sinamonshi/sina-monshi-ngftm
140208,STREET BY GECKO produced by Youngmilan youngkaro pvlace,GECKO,https://soundcloud.com/user-797286409/street-by-gecko-youngmilan
140208,Laj (Grudge) Ft Mamazi,Mic-G,https://soundcloud.com/mic-g-250183112/laj-grudge-ft-mamazi
140208,HISHKI HISHKI (OUTRO),TARDAST,https://soundcloud.com/tardastsc/hishki-hishki-outro
140208,sina monshi - Siyah 3:00AM cover,sina monshi,https://soundcloud.com/sinamonshi/siah-3-wav
140208,Mikham Rap Konama [prod. Roohi],Kiara$h,https://soundcloud.com/dekiarash/kiarah-x-roohi-mikham-rap-konama
140208,DOOSTO DOSHMAN (IRONY),TARDAST,https://soundcloud.com/tardastsc/doosto-doshman-irony
140208,Dolphin [Prod. Sam Bajelan],Rayan,https://soundcloud.com/rayantrap/dolphin
140208,Velet,Sajadii,https://soundcloud.com/sajadiiofficial/velet
140208,Dadam Do (Prod. Dousti),Hoodadk4,https://soundcloud.com/hoodadk4/doosti-hood2v-wav
140208,Par [Beat.Eybeats],SaM,https://soundcloud.com/tunes_sam/sam-par-demo-mp3
140208,3-Enzeva,Pejvakam,https://soundcloud.com/pejvakam/3-enzeva
140208,Hite (Ft Yahyaa) [Prod.3raa],Card,https://soundcloud.com/card_official/hite
140208,Baaziye Pool [Prod. Bobby],farXaam,https://soundcloud.com/farxaam/baaziye-pool-prod-bobby
140208,Fetih [Prod.Mottaham],Mottaham,https://soundcloud.com/masih-fadavi/fetih-prodmottaham
140208,"Yasadisi [Prod.Mottaham , With.Khafa]",Mottaham,https://soundcloud.com/masih-fadavi/yasadisi-prodmottaham
140208,"Yosed - Chris Angel (Prod. AlienCorteX , Farnaam)",Yosed,https://soundcloud.com/user-621812835/yosed-chris-angel-prod
140208,Yosed - Kine (Prod. Farnaam),Yosed,https://soundcloud.com/user-621812835/yosed-kine-prod-farnaam
140208,Mehmet Beyk [Prod.Mottaham],Mottaham,https://soundcloud.com/masih-fadavi/mehmet-beyk-prodmottaham
